20.93076923,40.30769231,8.061538462
5.598863636,55.62424242,90.20227273
22.87701149,46.68045977,105.7213793
44.68352561,51.44028611,85.29187817
2.993939394,52.11030303,2.694545455
62.96502396,52.52053388,44.19644079
1.336111111,57.9462963,104.9268519
10.78433112,62.49223947,7.748115299
3.213207547,65.63160377,76.49150943
3.621428571,56.95857143,55.47285714
7.886167147,58.46628242,61.22737752
7.897106326,68.87637954,39.52227456
7.041148325,58.9291866,21.58373206
15.91361465,70.01990446,61.98909236
6.46255144,70.60390947,90.70308642
13.1266171,78.88052045,57.91524164
14.34305608,81.78257433,102.1089575
5.751798561,77.42014388,3.133093525
1.186956522,75.28695652,52.33913043
4.714925373,81.75447761,10.28358209
10.32494226,82.42240185,47.47852194
1.492592593,84.56740741,71.44222222
5.108235294,83.66901961,37.89372549
5.175,87.57307692,87.89615385
4.280808081,84.47373737,63.50740741
1.122727273,90.08409091,77.05454545
5.027941176,91.88578431,107.320098
12.03090909,90.68484848,1.536363636
7.4,92.68333333,29.18333333
2.478666667,98.436,41.61733333
0.705714286,98.98571429,69.27142857
1.936170213,102.1606383,4.840425532
6.235630252,102.5579832,59.96605042
2.098425197,105.4944882,87.8984252
4.670618557,105.8561856,97.22525773
10.69955257,108.7404922,53.01789709
7.442201835,111.4958716,104.0059633
7.419314642,107.7785047,16.98909657
13.88064516,110.4430876,67.37534562
1.416853933,111.0404494,84.17865169
8.529946524,111.4524064,78.0486631
10.64,114.55,93.84
17.56808067,116.1972184,78.76933241
3.239790576,121.3151832,26.73507853
6.768161435,122.7304933,2.506726457
14.39504202,127.7091597,49.6392437
1.929365079,125.852381,71.11825397
3.333948339,125.7881919,94.11808118
1.347272727,131.0163636,34.10727273
11.42295082,130.5480094,83.07213115
3.587341772,134.3278481,4.837974684
39.79893428,136.9525755,93.24440497
8.885714286,58.72857143,109.9857143
6.315540541,100.4337838,71.31554054
8.870588235,104.2102941,1.472058824
16.04512894,108.4121777,36.8991404
12.83143418,125.7833006,61.57504912
13.27604938,126.7419753,102.3035802
15.40272374,132.9793774,6.585992218
5.655,130.065,30.8425
15.4154321,135.7657407,36.03888889
14.94700461,58.85345622,105.5186636
6.223404255,92.63191489,35.01702128
10.72111554,106.3410359,90.98964143
39.60890323,132.9338065,30.00064516
16.00791789,89.93636364,12.38240469
10.90980392,93.47254902,39.44607843
14.52528409,96.41051136,46.42329545
17.11604585,48.047851,2.443553009
12.81428571,82.36428571,78.02532468
11.1741573,60.91011236,65.58426966
14.68763636,65.572,79.27163636
11.04197531,101.0308642,14.89382716
20.53439655,64.4687931,40.37508621
13.05820896,102.9910448,69.30746269
16.19512987,82.58798701,4.355844156
29.40740741,103.8435185,75.86574074
20.436,109.0197333,106.9050667
20.4637931,100.862069,5.334482759
45.31989924,41.22342569,18.0395466
25.64575,55.0225,89.61875
18.73238095,60.59238095,64.65333333
18.41392405,65.90506329,102.2556962
19.37225434,93.75028902,32.24450867
18.31652661,103.9016807,21.15686275
19.51477273,105.6693182,97.89886364
22.19166667,78.24583333,29.32916667
23.59452555,81.59872263,68.58686131
26.48863955,87.55217391,17.16619916
18.71520737,102.921659,63.4483871
23.73121019,108.777707,12.47834395
23.1741784,57.90187793,19.84178404
23.41007752,65.32248062,107.5069767
22.13023256,104.3930233,31.79709302
22.5654321,50.61975309,6.933333333
21.82741935,81.39677419,42.04032258
26.92625,59.03083333,62.6275
27.3313253,85.11084337,27.1026506
24.47391304,98.54565217,53.3
27.3059633,112.7541284,97.63715596
28.03464373,121.6697789,60.94348894
22.44411765,134.3205882,9.252941176
31.75972222,56.41587302,3.920634921
34.75750179,86.2143575,37.82225413
29.13865741,107.2590278,24.86550926
29.12565217,124.9865217,103.22
27.88050314,126.9421384,30.45597484
31.07239264,130.1754601,81.7006135
29.94530831,73.34021448,34.70616622
35.49981584,78.79484346,103.911418
30.52818792,82.6590604,92.39597315
33.85897921,87.19092628,5.064839319
29.19240506,101.7373418,14.38227848
28.04017341,108.3546243,55.13728324
25.59101124,114.6483146,59.65393258
32.42382813,122.728125,40.2390625
29.92888889,129.5914286,37.31206349
32.01513514,66.59513514,103.5291892
30.84673913,70.98423913,73.53478261
30.64285714,79.94039409,45.68571429
37.17231183,67.925,2.316935484
32.23354037,69.82049689,61.23726708
28.405,91.82875,74.23
43.15009684,104.2794706,41.53957392
38.31060606,132.485101,11.00732323
32.47979275,81.43523316,82.74870466
29.58090909,105.3118182,102.5345455
35.30729295,118.5008653,70.17911001
34.216,58.74266667,68.44933333
36.73990826,91.58738532,83.57568807
32.16929825,111.0644737,49.22894737
35.33370787,47.52303371,3.556741573
33.86610169,59.13898305,109.4864407
35.51935484,62.50483871,44.36774194
35.58,79.695,58.02
35.25935484,81.79096774,89.37290323
34.27047619,97.85904762,1.646666667
36.17772021,108.7554404,108.8093264
31.63333333,111.6452381,7.830952381
33.08367347,113.922449,89.36836735
38.21412429,122.1926554,105.5570621
41.85324675,58.66883117,18.80103896
41.90076482,62.28068834,29.3456979
41.1494709,62.61666667,38.63201058
34.36521739,62.96521739,56.46521739
35.72727273,98.03636364,57.65454545
42.15441176,59.21691176,60.49301471
40.05813953,84.00872093,12.4369186
40.03775216,91.95907781,96.77694524
42.28850174,101.8484321,25.70557491
37.15340909,120.7818182,56.62386364
42.54323308,72.12067669,28.06484962
37.83464286,72.04321429,76.25892857
39.53377483,87.07704194,22.12869757
36.75771812,102.0456376,16.28926174
38.66808511,103.9170213,1.106382979
40.81135029,103.758317,82.42661448
39.27238095,110.7352381,5.402222222
38.32868852,112.9721311,83.07213115
41.29349593,116.2760163,45.65325203
40.74571429,70.83142857,5.868571429
47.19661017,82.0009887,48.06511299
43.0716,88.5404,48.2716
41.34274406,109.1759894,49.79788918
39.50555556,109.6746032,16.65238095
41.30714286,126.7357143,34.62142857
53.28406633,129.5023071,52.64297044
41.11492537,61.93432836,54.96865672
40.34262295,60.56721311,70.58360656
45.2803653,100.0406393,10.98173516
46.32144213,107.9986717,60.69544592
47.87350272,113.4798548,70.75208711
44.90107143,119.2192857,54.88321429
42.6908046,121.2137931,76.14712644
40.235,71.08833333,63.09333333
43.47705736,76.05810474,73.17930175
45.17634855,91.19419087,74.5746888
50.93598726,95.95987261,2.450955414
51.05519126,96.61912568,108.3191257
50.32507837,121.7109718,87.70721003
44.13389831,58.96271186,109.7288136
42.21320755,71.35283019,37.08679245
46.13030303,113.2772727,0.65
43.8546875,116.6614583,38.11302083
58.59316909,75.83309071,80.81181411
46.61918465,82.4705036,30.53597122
46.0476378,88.8503937,56.47834646
45.24409449,48.57086614,4.381102362
56.14949495,58.32272727,66.11616162
51.32875817,61.7754902,72.09901961
53.10071856,84.12634731,9.900239521
45.61470588,84.11764706,0.65
51.42431012,107.7325887,6.761366623
51.61764706,114.8700143,29.13342898
51.87653631,78.7698324,3.115642458
51.19363208,102.7674528,36.38773585
47.03802817,106.6732394,104.7873239
48.37933884,60.85289256,53.43966942
53.04030552,77.64253819,65.82185664
64.55608444,74.26949503,56.60057947
52.14891304,103.0195652,85.54891304
49.60392157,108.9705882,108.1294118
53.5234375,48.57734375,1.85859375
52.18795181,68.75120482,104.9436747
55.41335079,82.58403141,23.12774869
53.911,94.965,37.206
57.40470348,120.6421268,105.698773
55.40810811,82.39774775,108.2220721
58.56585366,89.93414634,89.19756098
50.91411765,116.4494118,48.62
52.91696429,128.3169643,14.40446429
61.18125,85.55625,16.25902778
54.365,89.74,76.355
66.82571912,92.17021997,51.96920474
55.07926267,100.3156682,18.40368664
52.528125,105.503125,67.30546875
55.01052632,112.2675439,19.51140351
54.50210843,116.1777108,40.33524096
53.23229167,126.99375,35.56041667
55.69926471,62.46691176,52.1625
57.22290749,106.8920705,70.04537445
59.25974026,57.51233766,12.58073593
62.20482337,66.2576087,23.53512228
80.71154268,73.30607856,44.0781874
56.01304348,85.00869565,55.80815217
61.7005848,123.0666667,78.43333333
60.43617021,57.0893617,110.0851064
61.97368421,65.22631579,107.2
64.01117021,99.95132979,28.19029255
55.055,106.795,109.33
60.49785276,87.76196319,71.5797546
64.97636364,44.59709091,9.898909091
63.47325581,54.26744186,32.74186047
57.9125,67.26875,37.48125
57.70745614,82.74385965,37.70570175
56.17857143,91,72.8
65.50909091,109.5563636,75.26545455
65.66585366,112.4649729,11.82506775
65.13840304,124.661597,72.6269962
84.43251366,129.7193989,30.32622951
62.32601626,131.9447154,58.92276423
60.85958904,57.08424658,42.37465753
61.12697095,119.1037344,55.0153527
59.40434783,129.2793478,12.50543478
80.62041885,139.4062827,101.2434555
68.68843137,62.01254902,73.05235294
61.27070707,86.86363636,61.97979798
71.44739084,103.8456337,91.14052183
61.01911111,120.7728889,85.54577778
66.91854839,58.8983871,60.06209677
63.99466667,62.31333333,83.23466667
64.68484848,69.58939394,1.043939394
63.11419753,80.00617284,5.312345679
64.67619048,81.32857143,33.00952381
68.78552239,87.71119403,8.869104478
66.50097847,90.72015656,104.9845401
63.3162234,113.3523936,99.5537234
68.96842105,123.5186603,24.74354067
69.44344262,56.41147541,55.32459016
73.47004405,64.36431718,87.50660793
68.69267241,76.97456897,94.69267241
74.21864275,98.49071763,40.77964119
67.94705882,126.3058824,66.15294118
78.33659379,128.4441887,14.72186421
64.41550388,74.51317829,91.83643411
73.45697853,110.5767638,24.56242331
74.66072645,56.5138479,6.12814983
66.83098592,94.91830986,109.8225352
66.90185185,115.7561728,48.29259259
66.79385475,130.7916201,8.962011173
76.37447496,130.3591276,81.60807754
68.23142857,88.56095238,83.34857143
73.03923611,97.05763889,4.870486111
73.0660066,106.870297,64.24488449
81.52843497,111.5229978,5.686186627
70.24727273,60.69818182,37.72363636
75.27741935,81.87741935,21.83387097
69.10073529,82.84632353,3.9
68.62818182,87.05272727,60.62727273
74.74016807,131.5884034,45.90201681
74.83071895,65.16143791,30.15915033
76.06511628,77.64476744,99.49534884
72.08333333,99.65,78.11666667
68.03333333,105.3866667,53.90666667
70.31142857,105.1885714,55.78857143
76.31395939,110.0347716,38.98680203
78.46829268,117.7292683,80.79512195
70.00253165,127.021519,42.64493671
72.39142857,125.4685714,91
77.20018587,59.56802974,104.8795539
72.90934579,78.18224299,12.55046729
81.85878049,101.7297561,105.8453659
73.78090909,113.2890909,66.20545455
75.82375691,122.7674033,1.522651934
73.13,124.03,60.65
80.58375,49.14,12.025
84.14265403,58.51232227,62.02417062
80.126,65.228,18.094
75.91849711,79.75086705,1.638150289
75.92,78.61176471,76.18
76.7,84.90453172,76.57432024
75.44193548,117.9225806,105.7803519
86.77971014,49.69014493,78.5915942
80.87169312,76.83412698,86.93148148
76.88333333,120,43.8
78.14521277,127.1510638,101.2132979
80.58941368,85.03990228,86.22345277
83.13102041,79.87836735,103.4746939
94.11990691,82.36498389,72.33873971
79.67655172,127.5255172,74.03724138
90.70637931,49.07724138,102.9398276
84.38228346,93.17178478,99.65301837
79.27214286,107.5007143,107.9278571
78.47453988,125.9564417,52.36288344
78.446875,123.1614583,34.74791667
96.40098684,133.7289474,82.10098684
93.9819469,63.96345133,7.030353982
87.34911894,103.2984581,25.70220264
78.9,102.8833333,50.6
96.35695538,128.8637795,19.93674541
87.78956522,131.9556522,6.076086957
86.23673469,63.54285714,74.51632653
81.76509434,61.82971698,98.50566038
79.3,90.88857143,109.6828571
80.18064516,97.87741935,81.42473118
80.54,107.53,73.36
84.16233766,67.17792208,109.124026
83.73226788,73.22343988,60.22146119
80.6,86.60186916,50.87009346
82.45714286,91.26825397,3.404761905
82.01097561,102.5890244,55.78902439
86.66666667,104.6642077,82.93360656
83.97446809,111.6365571,13.21876209
81.926,117.117,104.312
95.64,51.71,34.185
89.19957386,62.16178977,91.81434659
83,77.95,70.175
88.79493671,111.3474684,51.48987342
85.7896,118.0712,90.6568
88.90537084,118.0373402,100.3227621
87.41119691,124.8803089,65.27606178
84.59285714,138.7982143,25.74464286
86.15039063,54.22421875,104.8683594
90.59425051,66.99137577,22.25215606
96.02870036,95.75582775,42.42331099
90.54076087,101.2445652,59.87771739
86.86536585,113.7912195,65.41219512
86.30081967,127.1122951,71.59590164
90.63179191,125.9597303,43.64142582
90.03101852,67.03425926,104.4333333
87.67682119,96.57880795,2.117880795
92.07676768,104.8371212,68.73585859
88.17192982,47.1877193,94.19298246
88.45571429,80.43285714,10.86428571
89.05,80.64193548,107.9419355
85.49411765,90.92352941,109.2382353
90.96153846,126.1538462,56.76153846
103.2827586,128.277677,49.68784029
92.33487805,81.52902439,23.17170732
96.30833333,97.66450617,6.235185185
91.01793103,120.3889655,1.784137931
93.03446328,77.32429379,95.3259887
90.72790698,117.8162791,6.696511628
95.73886792,50.36641509,12.05811321
96.135,101.7815217,92.18413043
98.58985737,59.75879556,59.37971474
92.33333333,76.5,84.36666667
96.22937853,81.46666667,2.68079096
101.1675063,87.20806045,94.95566751
91.754,89.102,109.382
90.93953488,118.4511628,77.2744186
94.08650307,124.2496933,103.0429448
95.77964072,66.12095808,99.01796407
101.0334802,80.28931718,59.56806167
93.43454545,78.96909091,57.22363636
94.14516129,101.316129,54.64193548
96.25098039,115.0882353,56.18039216
101.390752,70.52764228,34.4949187
96.72298851,82.59482759,106.4804598
100.1795918,115.1517007,71.80068027
97.85546875,121.4484375,26.853125
98.54634146,121.6990244,61.24902439
95.81457286,122.6180905,82.26582915
100.8495495,49.55225225,17.83693694
101.9642447,62.61625239,85.13508604
101.8785507,106.3513043,6.036521739
103.1014706,59.44154412,47.01507353
100.2647887,85.53755869,31.46244131
102.9309456,101.4148997,65.21604585
102.2338192,131.8571429,8.539067055
102.18,52.63,29.38
102.854186,67.55465116,18.84093023
103.3316195,102.5997429,77.9966581
101.0686275,118.5294118,7.774509804
102.9986486,123.4121622,2.02027027
103.1138577,53.37790262,102.8898876
100.6463768,78.60289855,46.66811594
104.4619835,98.96652893,103.9785124
103.2055556,113.6777778,93.59097222
104.2308411,87.59813084,107.7663551
105.8073171,55.0597561,23.54268293
105.7373832,61.0635514,53.72523364
104.1733333,76.78666667,91.56333333
104.9904762,78.5984127,17.91111111
103.0855172,117.8517241,37.77172414
106.1429688,112.7140625,108.0320313
105.1903614,109.6698795,63.8253012
106.3491228,52.06842105,10.44561404
106.3534483,79.74827586,104.1568966
106.0184211,101.3657895,21.58684211
106.4470588,96.58235294,8.437254902
106.6975,102.8625,11.57
106.4761905,107.5595238,88.36904762
106.6553191,125.0212766,20.77234043
107.432,110.136,57.616
107.3583333,86.88333333,4.820833333
